Date,Y,m,d,d-T,h,Demand,Demand Forecast,SPOT Market Volume,Market Clearing Price,Wind Forecast,RoR Forecast,Yuk Tahmin Planı (MWh),Net Order
11/04/2021,2021,4,11,7,21, 36363   ,34482.35932,23518.3,326.39,3820.03,4543.32,35365,2029.636
11/04/2021,2021,4,11,7,22, 35667   ,33950.95323,23077.7,324.51,3513.71,4495.3,34858,2082.134
11/04/2021,2021,4,11,7,23, 34130   ,32646.50265,22277.1,320.59,3264.38,4400.83,33915,2102.85
12/04/2021,2021,4,12,1,0, 32317   ,31069.76792,20726.8,308.99,3055.44,4198.03,30787,1403.568
12/04/2021,2021,4,12,1,1, 30637   ,29443.08896,21033,313.72,2820.37,4162.99,29173,1079.94
12/04/2021,2021,4,12,1,2, 29438   ,28332.12176,20551.2,311.92,2655.69,4164.76,28315,690.023
12/04/2021,2021,4,12,1,3, 28991   ,27753.52841,20172.4,310.4,2535.14,4163.48,27762,679.903
12/04/2021,2021,4,12,1,4, 28774   ,27683.35184,20035,275.01,2419.44,4131.23,27799,556.177
12/04/2021,2021,4,12,1,5, 29139   ,28115.12455,20241.3,311.09,2297.3,4147.58,28262,582.038
12/04/2021,2021,4,12,1,6, 29129   ,28229.68221,20444,227.35,2222.67,4196.73,28405,711.046
12/04/2021,2021,4,12,1,7, 31588   ,29861.51975,21930.6,313.95,2101.9,4326.91,30375,802.688
12/04/2021,2021,4,12,1,8, 38448   ,36748.12934,25487.8,324.54,1265.98,4496.02,36751,1041.654
12/04/2021,2021,4,12,1,9, 42311   ,40230.79594,25558.7,329.4,1229.66,4595.25,40741,1724.714
12/04/2021,2021,4,12,1,10, 43600   ,41482.79534,26458.4,332.36,1263.7,4631.73,42078,2094.972
12/04/2021,2021,4,12,1,11, 44604   ,42298.11142,26725.9,330.58,1175.66,4590.17,43023,2397.016
12/04/2021,2021,4,12,1,12, 43026   ,41661.28843,25864,324.57,1122.21,4527.99,41890,2395.101
12/04/2021,2021,4,12,1,13, 43186   ,41753.15305,26159.8,325.31,1145.35,4536.18,41961,2490.444
12/04/2021,2021,4,12,1,14, 43528   ,41735.66243,26386.2,328.36,1136,4580.16,42741,2951.958
12/04/2021,2021,4,12,1,15, 42719   ,40801.62384,26031.5,327.02,1115.75,4603.14,41925,2790.324
12/04/2021,2021,4,12,1,16, 42102   ,39949.4695,25604.8,327.57,1129.7,4646.67,41245,2735.818
12/04/2021,2021,4,12,1,17, 40938   ,39236.74859,25329.5,329.97,1133.54,4712.11,40230,2531.342
12/04/2021,2021,4,12,1,18, 39523   ,38929.04417,24583,328.53,1123.01,4776.07,38989,1880.391
12/04/2021,2021,4,12,1,19, 40688   ,39279.12397,24804.2,333.07,1237.25,4796.32,39497,1846.835
12/04/2021,2021,4,12,1,20, 41281   ,38877.47686,24448.8,334.59,1310.37,4741.84,39473,3110.509
12/04/2021,2021,4,12,1,21, 40548   ,37755.80417,23961.6,329.93,1248.19,4675.51,38380,3043.986
12/04/2021,2021,4,12,1,22, 39728   ,36856.86743,23413.4,327.1,1130.44,4618.98,37502,3033.392
12/04/2021,2021,4,12,1,23, 38001   ,35573.2535,22527.2,323.74,1004.95,4531.89,35757,3215.833
13/04/2021,2021,4,13,2,0, 35876   ,34379.72533,22487.7,323.45,924.13,4326.28,33492,2299.896
13/04/2021,2021,4,13,2,1, 34313   ,32656.40769,24217.8,325.53,862.07,4281.25,31919,1132.833
13/04/2021,2021,4,13,2,2, 33884   ,31429.75327,24065.4,324.67,784.36,4211.93,30871,894.616
13/04/2021,2021,4,13,2,3, 34294   ,30686.6424,23906,323.62,739.15,4134.85,30171,1630.07
13/04/2021,2021,4,13,2,4, 33821   ,30498.65129,23268.2,321.88,748.75,4081.5,29981,1762.603
13/04/2021,2021,4,13,2,5, 32732   ,30850.73302,22836.8,319.27,722.79,4070.96,30356,1418.062
13/04/2021,2021,4,13,2,6, 30886   ,30351.8421,22533.6,316.69,680.73,4080.32,30188,551.755
13/04/2021,2021,4,13,2,7, 32019   ,31567.73175,23490.7,317.73,658.03,4173.16,31157,-291.988
13/04/2021,2021,4,13,2,8, 37070   ,37945.08572,26402.5,326.18,533.28,4303.44,35429,-223.803
13/04/2021,2021,4,13,2,9, 39994   ,40519.76897,25917.2,328.78,461.84,4354.02,37446,225.77
13/04/2021,2021,4,13,2,10, 41413   ,41338.31764,26525.7,329.43,470.67,4353.46,37738,173.091
13/04/2021,2021,4,13,2,11, 42499   ,42105.49632,27017.2,329.87,564.06,4282.25,38301,227.715
13/04/2021,2021,4,13,2,12, 41405   ,41016.44408,26030,322.59,716.24,4201.88,36790,319.427
13/04/2021,2021,4,13,2,13, 41923   ,41271.93794,26308.4,322.66,935.87,4210.16,37394,731.076
13/04/2021,2021,4,13,2,14, 42310   ,41495.08533,26618,325.92,1189.22,4259.53,38443,1143.926
13/04/2021,2021,4,13,2,15, 41674   ,40469.91275,26206.9,326.2,1371.21,4292.82,38474,1653.063
13/04/2021,2021,4,13,2,16, 41259   ,39880.81337,25614,326.05,1425.48,4347.08,38929,1812.518
13/04/2021,2021,4,13,2,17, 40496   ,39510.23798,25066.5,330.18,1355.16,4409.64,39257,1643.247
13/04/2021,2021,4,13,2,18, 40057   ,39300.69352,24792.6,333.02,1327.96,4465.31,39025,984.104
13/04/2021,2021,4,13,2,19, 39655   ,39794.26193,24895.1,334.74,1516.59,4493.94,39912,928.971
13/04/2021,2021,4,13,2,20, 39496   ,39723.04595,24303.1,333.25,1736.79,4452.87,39740,547.145
13/04/2021,2021,4,13,2,21, 39312   ,38527.3283,24082.8,329.18,1910.78,4394.27,38706,793.047
13/04/2021,2021,4,13,2,22, 38422   ,37542.67959,23270.8,322.95,2081.48,4344.57,37863,602.378
13/04/2021,2021,4,13,2,23, 36771   ,36173.74762,22206.7,315.07,2297.34,4262.77,36184,556.617
14/04/2021,2021,4,14,3,0, 34961   ,34402.89145,22179.4,319.3,2668.68,3857.12,34952,-209.45
14/04/2021,2021,4,14,3,1, 33499   ,32675.75482,23834.7,320.73,2973.86,3823.12,33391,-23
14/04/2021,2021,4,14,3,2, 33143   ,31386.42323,23456.2,318.96,3155.06,3748.38,32263,0
14/04/2021,2021,4,14,3,3, 33688   ,30776.12827,23390,318.68,3249.45,3668.4,31619,679.254
14/04/2021,2021,4,14,3,4, 33236   ,30464.52572,23083.4,317.78,3285.75,3617.92,31421,814.443
14/04/2021,2021,4,14,3,5, 32142   ,30734.16907,22505.9,314.68,3383.17,3606.84,31757,968.141
14/04/2021,2021,4,14,3,6, 30321   ,30295.37712,22387.1,310.78,3504.65,3623.37,31647,-121.274
14/04/2021,2021,4,14,3,7, 31380   ,31710.55313,23126.8,310.38,3605.81,3723.2,33616,-681.639
14/04/2021,2021,4,14,3,8, 35971   ,37665.27352,25942.7,317.74,3055.08,3850.37,39638,-56.368
14/04/2021,2021,4,14,3,9, 38966   ,40646.43868,25373.1,312.53,3287.81,3910.88,42645,157.32
14/04/2021,2021,4,14,3,10, 40377   ,41561.77462,25854.6,310.96,4056.12,3927.36,43275,234.316
14/04/2021,2021,4,14,3,11, 41109   ,42375.64939,26195.5,310.04,4823.78,3857.14,43735,527.977
14/04/2021,2021,4,14,3,12, 40041   ,40529.9958,25470.9,236.05,5399.44,3776.39,42835,15.5
14/04/2021,2021,4,14,3,13, 40344   ,40807.0704,25809.4,229.99,5826.94,3793.34,42853,192.34
14/04/2021,2021,4,14,3,14, 40614   ,41347.60539,25893.8,241.1,5981.31,3846.91,43109,548.152
14/04/2021,2021,4,14,3,15, 39903   ,40350.51069,25588.6,235.42,6066.84,3877.15,42578,694.164
14/04/2021,2021,4,14,3,16, 39614   ,39750.94724,24801,249,6008.18,3920.89,42110,611.05
14/04/2021,2021,4,14,3,17, 38862   ,38991.12135,23996.6,311.09,5556.44,3972.17,41173,221.167
14/04/2021,2021,4,14,3,18, 38221   ,38318.43002,23821,318,4767.32,4023.03,39935,-727.106
14/04/2021,2021,4,14,3,19, 38598   ,39415.09709,24127.8,325.05,3996.07,4049.19,40603,-1151.743
14/04/2021,2021,4,14,3,20, 39191   ,40052.25713,24052.2,327.39,3488.16,4011.19,41137,-703.229
14/04/2021,2021,4,14,3,21, 38940   ,39156.80597,24067.2,326.98,3187.57,3950.38,40380,-16.417
14/04/2021,2021,4,14,3,22, 38119   ,38136.46175,23330.4,322.79,3022.11,3893.47,39487,-19.6
14/04/2021,2021,4,14,3,23, 36509   ,36480.14633,22372.1,318.27,2899.04,3795.33,37570,94.5
15/04/2021,2021,4,15,4,0, 34731   ,35151.63737,22206.4,318.38,2766.17,3608.57,34914,148.825
15/04/2021,2021,4,15,4,1, 33510   ,33589.11752,24085.8,322.4,2678.68,3585.56,33192,559.03
15/04/2021,2021,4,15,4,2, 33091   ,33001.97311,23988.1,321.94,2504.8,3516.44,32277,566.932
15/04/2021,2021,4,15,4,3, 33323   ,33147.00099,24231.2,323.54,2257.6,3437.74,31974,562.958
15/04/2021,2021,4,15,4,4, 33031   ,32654.71467,24051.7,323.24,2100.43,3394.17,31711,488.589
15/04/2021,2021,4,15,4,5, 31992   ,31748.60385,23415.8,320.92,2007.78,3390.95,31560,170.668
15/04/2021,2021,4,15,4,6, 30065   ,29980.27324,22847.7,315.57,2003.52,3409.52,30902,181.116
15/04/2021,2021,4,15,4,7, 30876   ,30648.66161,23524.1,316.24,2006.2,3511.31,32446,-324.23
15/04/2021,2021,4,15,4,8, 35314   ,36419.736,25960.1,324.05,1200.8,3642.65,38031,-420.433
15/04/2021,2021,4,15,4,9, 37953   ,39058.66866,25610.5,324.28,1308.83,3698.39,41253,-242.355
15/04/2021,2021,4,15,4,10, 39314   ,40211.85574,26543,326.52,1707.23,3709.02,42297,-526.131
15/04/2021,2021,4,15,4,11, 40247   ,41050.48606,27092.1,326.2,2081.12,3645.83,43058,-399.258
15/04/2021,2021,4,15,4,12, 39352   ,39844.54186,26284.1,320.77,2391.74,3576.3,41942,-701.61
15/04/2021,2021,4,15,4,13, 39674   ,40151.29113,26743.9,322.05,2560.59,3594.83,42139,-863.63
15/04/2021,2021,4,15,4,14, 40201   ,40366.53058,26899.6,325.15,2540.11,3642.6,42425,-987.974
15/04/2021,2021,4,15,4,15, 39466   ,39445.27802,26587.1,326.53,2405.14,3674.76,41705,-995.867
15/04/2021,2021,4,15,4,16, 38953   ,38790.78978,25982,327.51,2228.95,3728.43,41138,-914.644
15/04/2021,2021,4,15,4,17, 38454   ,38312.63204,25366.7,330.61,2038.98,3791.3,40241,-854.002
15/04/2021,2021,4,15,4,18, 37818   ,38502.85204,25444.9,335.43,1849.15,3849.94,39357,-906.864
15/04/2021,2021,4,15,4,19, 38309   ,38764.65872,25139.9,337.84,1640.78,3876.59,39857,-541.031
15/04/2021,2021,4,15,4,20, 38750   ,38677.83021,25116,338.07,1363.02,3840.05,40134,-613.527
15/04/2021,2021,4,15,4,21, 38661   ,38291.66198,24836.3,337.05,1111.43,3783.65,39468,-85
15/04/2021,2021,4,15,4,22, 37818   ,37364.83906,24182.4,333.43,989.78,3726.9,38523,0
15/04/2021,2021,4,15,4,23, 36532   ,35950.25597,23070.7,327.28,946.94,3613.54,36897,194.833
16/04/2021,2021,4,16,5,0, 34820   ,34199.99161,22219,321.6,958.91,3480.53,33792,163.315
16/04/2021,2021,4,16,5,1, 33248   ,32695.86194,24095.3,323.63,989.72,3460.14,32304,394.271
16/04/2021,2021,4,16,5,2, 32859   ,32215.01718,23961.7,323.1,1030.38,3403.9,31754,327.123
16/04/2021,2021,4,16,5,3, 33144   ,32612.22528,24366.4,324.62,1096.42,3425.56,31900,130.598
16/04/2021,2021,4,16,5,4, 32808   ,32189.31818,24091.4,324.49,1197.73,3401.06,31623,-24
16/04/2021,2021,4,16,5,5, 31890   ,31252.77843,23182.9,321.66,1263.66,3379.77,31073,200.35
16/04/2021,2021,4,16,5,6, 29837   ,29548.81629,22659.5,316.07,1258.55,3320.38,30125,376.02
16/04/2021,2021,4,16,5,7, 30856   ,30146.00783,23522.4,315.99,1206.3,3372.18,31632,206.152
16/04/2021,2021,4,16,5,8, 35553   ,35759.50232,25741.4,321.3,1086.47,3537.36,36906,349.847
16/04/2021,2021,4,16,5,9, 38437   ,39011.43233,25142.8,319.72,1124.49,3608.49,39907,728.821
16/04/2021,2021,4,16,5,10, 39880   ,40417.5279,25851.7,322.43,1205.51,3612.72,40817,941.617
16/04/2021,2021,4,16,5,11, 40693   ,40905.19532,26088.1,322.92,1225.44,3560.4,41428,1142.895
16/04/2021,2021,4,16,5,12, 39544   ,39336.62577,25442.3,317.99,1229.46,3499.47,40408,1116.325
16/04/2021,2021,4,16,5,13, 38994   ,38902.76495,25436.7,316.98,1251.75,3526.54,40434,1071.601
16/04/2021,2021,4,16,5,14, 40297   ,39175.77141,26244.9,324.85,1311.98,3580.78,40772,1088.758
16/04/2021,2021,4,16,5,15, 39722   ,38200.05102,25869.9,325.9,1369.95,3612.23,40030,1146.133
16/04/2021,2021,4,16,5,16, 39110   ,37806.67346,25381.4,323.63,1410.42,3673.21,39481,1164.558
16/04/2021,2021,4,16,5,17, 38154   ,37295.42011,24856.1,325.6,1232.47,3751.78,38624,1132.639
16/04/2021,2021,4,16,5,18, 37464   ,37060.76647,24233.3,325.94,1302.21,3819.77,37647,106.742
16/04/2021,2021,4,16,5,19, 37777   ,37788.97214,24232.3,328.44,1453.22,3860.49,38070,42.79
16/04/2021,2021,4,16,5,20, 38182   ,38277.37049,24727.3,332.46,1546.63,3855.98,38250,-417.742
16/04/2021,2021,4,16,5,21, 38025   ,37944.21795,24381.3,331.31,1565,3835.18,37657,-51.72
16/04/2021,2021,4,16,5,22, 37314   ,37196.29838,23681.3,328.09,1510.27,3785.01,36941,-125.656
16/04/2021,2021,4,16,5,23, 36029   ,35908.75245,22628.7,322.69,1495.44,3659.67,35614,-11.568
17/04/2021,2021,4,17,6,0, 34141   ,33946.61682,21569,320.63,1467.61,3554.31,33062,172.19
17/04/2021,2021,4,17,6,1, 32905   ,32569.54931,23581.5,324.94,1439.86,3523.28,31588,344.364
17/04/2021,2021,4,17,6,2, 32352   ,31777.46337,23792.1,325.01,1489.31,3494.67,30662,179.535
17/04/2021,2021,4,17,6,3, 32294   ,31393.88528,24097.2,326.23,1472.52,3470.68,30040,69.413
17/04/2021,2021,4,17,6,4, 31997   ,31058.43461,23801.9,324.63,1493.98,3447.67,29638,-857.06
17/04/2021,2021,4,17,6,5, 31061   ,30552.28122,22682,320.35,1709.15,3415.61,29232,-933.866
17/04/2021,2021,4,17,6,6, 28928   ,29027.08729,21476.4,313.47,1940.64,3373.12,28152,-921.924
17/04/2021,2021,4,17,6,7, 28894   ,29272.20885,21298.6,311.71,2035.6,3437.15,28537,-1469.914
17/04/2021,2021,4,17,6,8, 31533   ,32638.69473,22649,313,2070.28,3529.12,32048,-1320.254
17/04/2021,2021,4,17,6,9, 34076   ,35573.4921,22222,232.27,2021.49,3575.88,34913,-880.063
17/04/2021,2021,4,17,6,10, 35551   ,37486.14565,22833.7,300,1888.06,3613.88,36551,-1084.513
17/04/2021,2021,4,17,6,11, 37009   ,38499.33366,23693.7,312.85,1810.55,3524.58,37700,-861.251
17/04/2021,2021,4,17,6,12, 36748   ,37888.27242,23312,310.2,1864.24,3436.94,37171,-711.458
17/04/2021,2021,4,17,6,13, 37482   ,38077.0478,23582,311.16,2055.15,3453.63,37347,-666.935
17/04/2021,2021,4,17,6,14, 37794   ,38045.95104,23740,311.29,2254.08,3467.9,37538,251.017
17/04/2021,2021,4,17,6,15, 37136   ,36618.50651,23352,311.42,2410.81,3488.28,36532,323.071
17/04/2021,2021,4,17,6,16, 36356   ,35366.11398,22752.4,311.53,2600.02,3588.75,35671,340.064
17/04/2021,2021,4,17,6,17, 35966   ,34790.68346,22357.1,312.86,2813.93,3722.98,35072,378.791
17/04/2021,2021,4,17,6,18, 36680   ,34549.62532,22613.7,318.04,2881.99,3814.58,34579,472.064
17/04/2021,2021,4,17,6,19, 36941   ,35967.97065,22838.7,322.16,2862.44,3858.06,35761,504.024
17/04/2021,2021,4,17,6,20, 36822   ,36735.04905,23131.9,323.95,2866.7,3840.5,36293,-422.304
17/04/2021,2021,4,17,6,21, 36560   ,36191.62666,22958.5,323.11,2897.43,3805.96,35389,-414.25
17/04/2021,2021,4,17,6,22, 35578   ,35358.5297,22070.3,319.85,2941.4,3727.26,34490,-447.23
17/04/2021,2021,4,17,6,23, 34159   ,33987.10457,21008.7,315.98,2826.3,3492.21,33073,-487.052
18/04/2021,2021,4,18,7,0, 32708   ,32200.64194,20867.1,308.99,2712.98,3331.27,31603,-226.38
18/04/2021,2021,4,18,7,1, 31252   ,30672.12198,21870,313.78,2848.86,3340.66,30107,-233.917
18/04/2021,2021,4,18,7,2, 30676   ,29654.32725,21785.7,313.46,3086.42,3350.6,29079,-274
18/04/2021,2021,4,18,7,3, 30647   ,29014.439,22168.3,314.52,3257.02,3353.31,28477,-274
18/04/2021,2021,4,18,7,4, 30005   ,28574.38414,21686.5,313.5,3278.7,3334.17,28234,-379.807
18/04/2021,2021,4,18,7,5, 28687   ,28217.35351,20489.6,310.23,3240.69,3306.43,28069,-700.284
18/04/2021,2021,4,18,7,6, 26490   ,26684.37504,19827.3,198.12,3224.03,3275.62,26452,-747.517
18/04/2021,2021,4,18,7,7, 25924   ,26153.22644,19131.8,241.09,3112.27,3282.94,26166,-1298.987
18/04/2021,2021,4,18,7,8, 27214   ,27837.60786,19820.2,198.11,2941.7,3290.9,27519,-975.253
18/04/2021,2021,4,18,7,9, 29062   ,29746.53576,20299.9,133.93,2711.21,3283.55,28964,-1503.807
18/04/2021,2021,4,18,7,10, 30465   ,31391.17747,20567.2,240.01,2481.94,3300.21,30464,-990.654
18/04/2021,2021,4,18,7,11, 31548   ,32751.04602,21034.9,310.19,2583.64,3288.25,31856,-461.305
18/04/2021,2021,4,18,7,12, 32167   ,32706.2491,21440.4,250,2948.97,3300.7,32198,-231.696
18/04/2021,2021,4,18,7,13, 32827   ,33190.67175,21592.1,294.99,3350,3380.95,32728,0
18/04/2021,2021,4,18,7,14, 32727   ,33390.79222,21618.8,250.01,3553.81,3418.91,33053,0
18/04/2021,2021,4,18,7,15, 32802   ,32322.93399,21470.1,238.93,3508.73,3444.37,32597,336.569
18/04/2021,2021,4,18,7,16, 32891   ,31544.42082,21535.5,245.58,3247.86,3552.94,32233,751.615
18/04/2021,2021,4,18,7,17, 32955   ,31413.44146,21504.8,313.23,2906.01,3676.66,32101,534.063
18/04/2021,2021,4,18,7,18, 34130   ,31554.47579,22219.2,320.3,2712.95,3810.2,32228,779.515
18/04/2021,2021,4,18,7,19, 34707   ,33474.85179,22608,326.17,2623.71,3917.28,34024,38.865
18/04/2021,2021,4,18,7,20, 34595   ,34683.48002,23067.5,327.27,2585.52,3952.25,34858,-586.911
18/04/2021,2021,4,18,7,21, 34445   ,34326.01979,22802.2,325.86,2606.75,3935.96,34300,-520.26
18/04/2021,2021,4,18,7,22, 33616   ,33709.68758,22093.4,323.12,2581.05,3893.18,33741,-1050.114
18/04/2021,2021,4,18,7,23, 32391   ,32433.49345,21483.2,319.46,2471.44,3710.34,32238,-1093.118
19/04/2021,2021,4,19,1,0, 31469   ,31173.96648,20103.8,309,2355.63,3509.75,31999,-1328.066
19/04/2021,2021,4,19,1,1, 30375   ,29963.44563,21525,314.8,2172.19,3485.46,30354,-827.874
19/04/2021,2021,4,19,1,2, 29800   ,29510.90282,21630.1,315.51,2104.16,3524.62,29620,-927.961
19/04/2021,2021,4,19,1,3, 30047   ,29593.67551,22055.9,316.8,2215.9,3528.05,29544,-1234.251
19/04/2021,2021,4,19,1,4, 29539   ,29199.20639,21678.4,315.96,2396.68,3510.03,29377,-1337.588
19/04/2021,2021,4,19,1,5, 28468   ,28516.00044,20936.3,312.9,2560.43,3518.44,28927,-1367.662
19/04/2021,2021,4,19,1,6, 27154   ,27281.17436,20662.8,241.09,2615,3535.15,27402,-1234.782
19/04/2021,2021,4,19,1,7, 29056   ,28872.22955,21553.1,310.99,2703.23,3643.07,28951,-1435.232
19/04/2021,2021,4,19,1,8, 34325   ,34250.35429,24636.1,320.61,2710.73,3780.24,34652,-677.512
19/04/2021,2021,4,19,1,9, 37892   ,37362.18696,24397.4,322.01,2560.48,3838.86,37711,-276.248
19/04/2021,2021,4,19,1,10, 40052   ,38897.44608,25398.8,326.11,2509.78,3860.02,38966,540.496
19/04/2021,2021,4,19,1,11, 41220   ,39995.53197,26005.7,328.39,2636.25,3816.56,39814,1392.115
19/04/2021,2021,4,19,1,12, 40103   ,39673.80068,25063.7,323.95,2769.61,3773.68,38688,1175.721
19/04/2021,2021,4,19,1,13, 40934   ,40019.9696,25490,325,2756.94,3818.24,38665,1357.055
19/04/2021,2021,4,19,1,14, 41731   ,39854.74678,25766.6,327.46,2814.64,3886.19,39454,1770.313
19/04/2021,2021,4,19,1,15, 41272   ,39401.15211,25280.8,326.05,2978.07,3933.18,38901,1749.719
19/04/2021,2021,4,19,1,16, 40838   ,38975.42349,25105.4,326.19,3081.5,4004.76,38410,1158.508
19/04/2021,2021,4,19,1,17, 39615   ,38251.30138,24465.8,327.19,3099.99,4089.14,37534,364.027
19/04/2021,2021,4,19,1,18, 38193   ,38301.34909,24192.1,326.24,3142.83,4162.09,36519,-361.91
19/04/2021,2021,4,19,1,19, 37746   ,38552.33274,23719.3,325.34,3383,4200.79,37308,-983.827
19/04/2021,2021,4,19,1,20, 37631   ,38065.54234,23697.4,323.59,3623.44,4191.05,37752,-1348.652
19/04/2021,2021,4,19,1,21, 37694   ,37229.74094,23493,322.05,3717.53,4173.55,37317,-699.134
19/04/2021,2021,4,19,1,22, 37005   ,35915.03869,23042.8,320.17,3735.73,4131.52,36557,-688.222
19/04/2021,2021,4,19,1,23, 35920   ,34521.95114,22183.9,317.04,3700.71,4006.53,35141,-232.113
20/04/2021,2021,4,20,2,0, 34339   ,33390.06878,21224.5,310.8,3021.83,4529.84,33490,-147.171
20/04/2021,2021,4,20,2,1, 32974   ,32093.36774,22763.7,316.14,2925.9,4519.05,32091,-92.167
20/04/2021,2021,4,20,2,2, 32405   ,31529.00336,22606,315.47,2852.38,4477.52,31573,-246
20/04/2021,2021,4,20,2,3, 32354   ,31550.70904,22976.4,316.61,2814.02,4424.8,31772,-278
20/04/2021,2021,4,20,2,4, 31907   ,31132.8225,22596.9,315.76,2783.83,4408.43,31468,-385.796
20/04/2021,2021,4,20,2,5, 30759   ,30433.95383,21706.2,313.29,2697.73,4413.91,30697,-518.398
20/04/2021,2021,4,20,2,6, 28878   ,28876.48047,21375.7,241.1,2552.93,4421.12,29191,-1013.663
20/04/2021,2021,4,20,2,7, 30182   ,29670.27418,22343.9,310.31,2395.96,4514.61,30448,-318.55
20/04/2021,2021,4,20,2,8, 35221   ,34686.02717,24985,319.07,2216.57,4644.03,35238,287.948
20/04/2021,2021,4,20,2,9, 38200   ,37088.13268,24660.7,318.6,2161.16,4702.26,37938,230.19
20/04/2021,2021,4,20,2,10, 39609   ,38104.21595,25658,320.87,2270.87,4724.14,39167,262.184
20/04/2021,2021,4,20,2,11, 40466   ,38988.37775,25968.2,321.41,2343.97,4675.91,39967,385.363
20/04/2021,2021,4,20,2,12, 39691   ,38214.41849,25082.6,316.07,2520.59,4622.91,39241,524.908
20/04/2021,2021,4,20,2,13, 40408   ,38572.08125,25500.5,317.32,2709.04,4661.42,39386,753.169
20/04/2021,2021,4,20,2,14, 40757   ,38586.02377,26013.6,321.75,2807.88,4732.13,39900,1356.642
20/04/2021,2021,4,20,2,15, 40101   ,38068.34065,25481.9,320.83,2720.16,4780.22,39418,1450.109
20/04/2021,2021,4,20,2,16, 39282   ,37874.13739,25043.8,322.22,2490.62,4848.33,38993,872.45
20/04/2021,2021,4,20,2,17, 38173   ,37667.05248,24427.8,324.39,2306.99,4928.58,38311,320.43
20/04/2021,2021,4,20,2,18, 37258   ,38163.14896,24028.7,325.95,2019.81,4996.19,37583,-318.6
20/04/2021,2021,4,20,2,19, 37463   ,38602.94239,23786.2,327.98,1737.71,5025.25,37728,-439.3
20/04/2021,2021,4,20,2,20, 37687   ,38142.27215,23779.8,328.97,1598.68,5007.56,37777,-515.901
20/04/2021,2021,4,20,2,21, 37896   ,37300.96771,23570.4,328.04,1568.88,4988.21,37285,0
20/04/2021,2021,4,20,2,22, 37332   ,36057.04855,23158.4,325.71,1493.69,4943.15,36456,499.043
20/04/2021,2021,4,20,2,23, 36267   ,34739.40831,22138.2,321.91,1436,4808.19,35134,1019.305
21/04/2021,2021,4,21,3,0, 34677   ,33398.92426,21138.1,313.24,1581.17,4724.77,34450,984.233
21/04/2021,2021,4,21,3,1, 33305   ,32232.14717,22813.9,318.4,1545.61,4701.94,33028,990.635
21/04/2021,2021,4,21,3,2, 32574   ,31518.988,22835,318.02,1484.32,4657.54,32387,684.467
21/04/2021,2021,4,21,3,3, 32436   ,31554.92612,22981.9,318.72,1424.53,4601.43,32570,654.007
21/04/2021,2021,4,21,3,4, 32020   ,31079.35604,22560.8,317.65,1343.04,4575.53,32004,396.256
21/04/2021,2021,4,21,3,5, 30961   ,30195.96304,21702.1,314.95,1242.08,4568.46,30856,162.212
21/04/2021,2021,4,21,3,6, 29234   ,28371.52723,21287.9,310.17,1124.42,4570.11,29359,256.732
21/04/2021,2021,4,21,3,7, 30387   ,28766.13348,22467.2,311.71,963.85,4653.55,30560,513.182
21/04/2021,2021,4,21,3,8, 34981   ,33286.15925,24854.2,318.58,783.14,4767.89,35151,570.77
21/04/2021,2021,4,21,3,9, 37601   ,35588.54339,24332.2,315.82,667.46,4813.39,38383,925.015
21/04/2021,2021,4,21,3,10, 39209   ,37004.53534,25240.1,318.41,666.54,4833.37,40030,443.26
21/04/2021,2021,4,21,3,11, 40147   ,37955.64552,25486.7,317.42,727.41,4790.54,40879,530.735
21/04/2021,2021,4,21,3,12, 39308   ,36685.58983,24550.8,312.16,910.62,4741.25,39928,603.705
21/04/2021,2021,4,21,3,13, 39839   ,37520.94557,24903.9,313.68,1204.2,4788.06,40459,594.814
21/04/2021,2021,4,21,3,14, 40087   ,38414.85739,25319.6,317.22,1454.48,4860.4,40876,472.391
21/04/2021,2021,4,21,3,15, 39474   ,38152.35733,24963.9,317.73,1717.04,4897.99,40329,510.24
21/04/2021,2021,4,21,3,16, 38700   ,38178.53876,24787.6,319.55,1850.13,4956.19,39959,-678.577
21/04/2021,2021,4,21,3,17, 37659   ,37994.29333,23937.8,321.48,1843.82,5031.06,39067,-726.603
21/04/2021,2021,4,21,3,18, 37138   ,37953.47232,23632.9,323.8,1847.46,5088.85,38145,-812.823
21/04/2021,2021,4,21,3,19, 37574   ,37961.7265,23253.7,324.63,1731.26,5117.78,38113,129.351
21/04/2021,2021,4,21,3,20, 37686   ,37546.93702,23193.9,324.94,1501.7,5114.32,38370,254.272
21/04/2021,2021,4,21,3,21, 37942   ,37252.42973,23140.5,325.26,1319.26,5098.69,38305,900.563
21/04/2021,2021,4,21,3,22, 37513   ,36384.41325,22690.8,323.88,1258.34,5051.36,37567,921.341
21/04/2021,2021,4,21,3,23, 36229   ,35382.81755,21887.1,320.04,1193.12,4930.35,36191,943.538
22/04/2021,2021,4,22,4,0, 34633   ,33884.91111,21505.9,319.63,1183.57,4940.36,34528,930.794
22/04/2021,2021,4,22,4,1, 33281   ,32603.25428,23360.3,322.48,1156.09,4929.12,33254,903.419
22/04/2021,2021,4,22,4,2, 32662   ,31962.63845,23199.4,321.8,1141.37,4882.94,32758,724.801
22/04/2021,2021,4,22,4,3, 32463   ,31792.02788,23190.9,321.88,1127.07,4824.46,32927,493.017
22/04/2021,2021,4,22,4,4, 31997   ,31469.07279,22757.3,320.37,1140.4,4796.71,32534,361.158
